pairing,Conservative,Labour,Liberal Democrat,Brexit party,Democratic Unionist Party,Sinn Fein,Social Democratic & Labour Party,Alliance,Ulster Unionist Party,Scottish National Party,Green,Plaid Cymru
517,3,1,0,0,0,0,0,0,0,0,0,0
518,3,1,0,0,0,0,0,0,0,0,0,0
519,3,1,0,0,0,0,0,0,0,0,0,0
520,2,1,1,0,0,0,0,0,0,0,0,0
521,4,0,0,0,0,0,0,0,0,0,0,0
522,3,1,0,0,0,0,0,0,0,0,0,0
523,3,0,1,0,0,0,0,0,0,0,0,0
524,4,0,0,0,0,0,0,0,0,0,0,0
525,3,1,0,0,0,0,0,0,0,0,0,0
526,4,0,0,0,0,0,0,0,0,0,0,0
527,3,1,0,0,0,0,0,0,0,0,0,0
528,3,1,0,0,0,0,0,0,0,0,0,0
529,3,0,1,0,0,0,0,0,0,0,0,0
530,3,1,0,0,0,0,0,0,0,0,0,0
531,3,1,0,0,0,0,0,0,0,0,0,0
532,4,0,0,0,0,0,0,0,0,0,0,0
533,3,1,0,0,0,0,0,0,0,0,0,0
534,4,0,0,0,0,0,0,0,0,0,0,0
535,3,1,0,0,0,0,0,0,0,0,0,0
536,3,1,0,0,0,0,0,0,0,0,0,0
537,4,0,0,0,0,0,0,0,0,0,0,0
538,3,1,0,0,0,0,0,0,0,0,0,0
539,3,0,1,0,0,0,0,0,0,0,0,0
540,3,0,1,0,0,0,0,0,0,0,0,0
541,4,0,0,0,0,0,0,0,0,0,0,0
542,4,0,0,0,0,0,0,0,0,0,0,0
543,3,1,0,0,0,0,0,0,0,0,0,0
544,3,1,0,0,0,0,0,0,0,0,0,0
545,3,1,0,0,0,0,0,0,0,0,0,0
546,4,0,0,0,0,0,0,0,0,0,0,0
547,4,0,0,0,0,0,0,0,0,0,0,0
548,3,1,0,0,0,0,0,0,0,0,0,0
549,3,1,0,0,0,0,0,0,0,0,0,0
550,3,1,0,0,0,0,0,0,0,0,0,0
551,2,1,1,0,0,0,0,0,0,0,0,0
552,3,1,0,0,0,0,0,0,0,0,0,0
553,3,1,0,0,0,0,0,0,0,0,0,0
554,3,1,0,0,0,0,0,0,0,0,0,0
555,3,1,0,0,0,0,0,0,0,0,0,0
556,3,1,0,0,0,0,0,0,0,0,0,0
557,3,1,0,0,0,0,0,0,0,0,0,0
558,3,0,1,0,0,0,0,0,0,0,0,0
559,3,1,0,0,0,0,0,0,0,0,0,0
560,3,1,0,0,0,0,0,0,0,0,0,0
561,3,0,1,0,0,0,0,0,0,0,0,0
562,3,1,0,0,0,0,0,0,0,0,0,0
563,3,1,0,0,0,0,0,0,0,0,0,0
564,3,1,0,0,0,0,0,0,0,0,0,0
565,3,1,0,0,0,0,0,0,0,0,0,0
566,3,1,0,0,0,0,0,0,0,0,0,0
567,3,1,0,0,0,0,0,0,0,0,0,0
568,3,0,1,0,0,0,0,0,0,0,0,0
569,3,0,1,0,0,0,0,0,0,0,0,0
570,3,1,0,0,0,0,0,0,0,0,0,0
571,3,1,0,0,0,0,0,0,0,0,0,0
572,3,1,0,0,0,0,0,0,0,0,0,0
573,3,1,0,0,0,0,0,0,0,0,0,0
574,3,1,0,0,0,0,0,0,0,0,0,0
575,3,1,0,0,0,0,0,0,0,0,0,0
576,3,1,0,0,0,0,0,0,0,0,0,0
577,3,1,0,0,0,0,0,0,0,0,0,0
578,3,1,0,0,0,0,0,0,0,0,0,0
579,3,1,0,0,0,0,0,0,0,0,0,0
580,3,1,0,0,0,0,0,0,0,0,0,0
581,3,1,0,0,0,0,0,0,0,0,0,0
582,3,1,0,0,0,0,0,0,0,0,0,0
583,3,1,0,0,0,0,0,0,0,0,0,0
584,3,1,0,0,0,0,0,0,0,0,0,0
585,3,1,0,0,0,0,0,0,0,0,0,0
586,3,1,0,0,0,0,0,0,0,0,0,0
587,3,1,0,0,0,0,0,0,0,0,0,0
588,3,1,0,0,0,0,0,0,0,0,0,0
589,3,1,0,0,0,0,0,0,0,0,0,0
590,3,1,0,0,0,0,0,0,0,0,0,0
591,3,1,0,0,0,0,0,0,0,0,0,0
592,3,1,0,0,0,0,0,0,0,0,0,0
593,3,1,0,0,0,0,0,0,0,0,0,0
594,3,1,0,0,0,0,0,0,0,0,0,0
595,3,1,0,0,0,0,0,0,0,0,0,0
596,3,0,1,0,0,0,0,0,0,0,0,0
597,3,1,0,0,0,0,0,0,0,0,0,0
598,3,1,0,0,0,0,0,0,0,0,0,0
599,3,1,0,0,0,0,0,0,0,0,0,0
600,3,1,0,0,0,0,0,0,0,0,0,0
601,3,1,0,0,0,0,0,0,0,0,0,0
602,3,1,0,0,0,0,0,0,0,0,0,0
603,3,1,0,0,0,0,0,0,0,0,0,0
604,3,1,0,0,0,0,0,0,0,0,0,0
605,3,1,0,0,0,0,0,0,0,0,0,0
606,3,1,0,0,0,0,0,0,0,0,0,0
607,2,1,1,0,0,0,0,0,0,0,0,0
608,3,1,0,0,0,0,0,0,0,0,0,0
609,3,1,0,0,0,0,0,0,0,0,0,0
610,3,1,0,0,0,0,0,0,0,0,0,0
611,3,1,0,0,0,0,0,0,0,0,0,0
612,3,1,0,0,0,0,0,0,0,0,0,0
613,3,0,1,0,0,0,0,0,0,0,0,0
614,3,1,0,0,0,0,0,0,0,0,0,0
615,3,1,0,0,0,0,0,0,0,0,0,0
616,3,1,0,0,0,0,0,0,0,0,0,0
617,3,1,0,0,0,0,0,0,0,0,0,0
618,3,1,0,0,0,0,0,0,0,0,0,0
619,3,1,0,0,0,0,0,0,0,0,0,0
620,3,1,0,0,0,0,0,0,0,0,0,0
621,3,1,0,0,0,0,0,0,0,0,0,0
622,3,1,0,0,0,0,0,0,0,0,0,0
623,3,0,1,0,0,0,0,0,0,0,0,0
624,3,0,1,0,0,0,0,0,0,0,0,0
625,3,1,0,0,0,0,0,0,0,0,0,0
626,3,1,0,0,0,0,0,0,0,0,0,0
627,3,0,1,0,0,0,0,0,0,0,0,0
628,3,1,0,0,0,0,0,0,0,0,0,0
629,3,1,0,0,0,0,0,0,0,0,0,0
630,3,1,0,0,0,0,0,0,0,0,0,0
631,3,1,0,0,0,0,0,0,0,0,0,0
632,4,0,0,0,0,0,0,0,0,0,0,0
633,4,0,0,0,0,0,0,0,0,0,0,0
634,3,1,0,0,0,0,0,0,0,0,0,0
635,4,0,0,0,0,0,0,0,0,0,0,0
636,4,0,0,0,0,0,0,0,0,0,0,0
637,4,0,0,0,0,0,0,0,0,0,0,0
638,3,1,0,0,0,0,0,0,0,0,0,0
639,4,0,0,0,0,0,0,0,0,0,0,0
640,3,0,1,0,0,0,0,0,0,0,0,0
641,3,1,0,0,0,0,0,0,0,0,0,0
642,3,1,0,0,0,0,0,0,0,0,0,0
643,3,1,0,0,0,0,0,0,0,0,0,0
644,4,0,0,0,0,0,0,0,0,0,0,0
645,3,1,0,0,0,0,0,0,0,0,0,0
646,3,1,0,0,0,0,0,0,0,0,0,0
647,4,0,0,0,0,0,0,0,0,0,0,0
648,3,1,0,0,0,0,0,0,0,0,0,0
649,4,0,0,0,0,0,0,0,0,0,0,0
650,3,0,1,0,0,0,0,0,0,0,0,0
651,3,0,1,0,0,0,0,0,0,0,0,0
652,4,0,0,0,0,0,0,0,0,0,0,0
653,4,0,0,0,0,0,0,0,0,0,0,0
654,3,1,0,0,0,0,0,0,0,0,0,0
655,3,1,0,0,0,0,0,0,0,0,0,0
656,3,1,0,0,0,0,0,0,0,0,0,0
657,4,0,0,0,0,0,0,0,0,0,0,0
658,4,0,0,0,0,0,0,0,0,0,0,0
659,3,1,0,0,0,0,0,0,0,0,0,0
660,3,1,0,0,0,0,0,0,0,0,0,0
661,3,1,0,0,0,0,0,0,0,0,0,0
662,3,1,0,0,0,0,0,0,0,0,0,0
663,2,1,1,0,0,0,0,0,0,0,0,0
664,3,1,0,0,0,0,0,0,0,0,0,0
665,3,1,0,0,0,0,0,0,0,0,0,0
666,3,1,0,0,0,0,0,0,0,0,0,0
667,3,1,0,0,0,0,0,0,0,0,0,0
668,3,1,0,0,0,0,0,0,0,0,0,0
669,3,1,0,0,0,0,0,0,0,0,0,0
670,3,0,1,0,0,0,0,0,0,0,0,0
671,3,1,0,0,0,0,0,0,0,0,0,0
672,3,1,0,0,0,0,0,0,0,0,0,0
673,3,1,0,0,0,0,0,0,0,0,0,0
674,3,1,0,0,0,0,0,0,0,0,0,0
675,3,1,0,0,0,0,0,0,0,0,0,0
676,3,1,0,0,0,0,0,0,0,0,0,0
677,3,1,0,0,0,0,0,0,0,0,0,0
678,3,1,0,0,0,0,0,0,0,0,0,0
679,3,1,0,0,0,0,0,0,0,0,0,0
680,3,0,1,0,0,0,0,0,0,0,0,0
681,3,0,1,0,0,0,0,0,0,0,0,0
682,3,1,0,0,0,0,0,0,0,0,0,0
683,3,1,0,0,0,0,0,0,0,0,0,0
684,3,0,1,0,0,0,0,0,0,0,0,0
685,3,1,0,0,0,0,0,0,0,0,0,0
686,3,1,0,0,0,0,0,0,0,0,0,0
687,3,1,0,0,0,0,0,0,0,0,0,0
688,3,1,0,0,0,0,0,0,0,0,0,0
689,3,0,1,0,0,0,0,0,0,0,0,0
690,2,1,1,0,0,0,0,0,0,0,0,0
691,3,0,1,0,0,0,0,0,0,0,0,0
692,3,0,1,0,0,0,0,0,0,0,0,0
693,2,1,1,0,0,0,0,0,0,0,0,0
694,3,0,1,0,0,0,0,0,0,0,0,0
695,3,0,1,0,0,0,0,0,0,0,0,0
696,3,0,1,0,0,0,0,0,0,0,0,0
697,3,0,1,0,0,0,0,0,0,0,0,0
698,3,0,1,0,0,0,0,0,0,0,0,0
699,3,0,1,0,0,0,0,0,0,0,0,0
700,2,1,1,0,0,0,0,0,0,0,0,0
701,3,0,1,0,0,0,0,0,0,0,0,0
702,3,0,1,0,0,0,0,0,0,0,0,0
703,3,0,1,0,0,0,0,0,0,0,0,0
704,3,0,1,0,0,0,0,0,0,0,0,0
705,2,1,1,0,0,0,0,0,0,0,0,0
706,3,0,1,0,0,0,0,0,0,0,0,0
707,3,0,1,0,0,0,0,0,0,0,0,0
708,3,0,1,0,0,0,0,0,0,0,0,0
709,3,0,1,0,0,0,0,0,0,0,0,0
710,3,0,1,0,0,0,0,0,0,0,0,0
711,3,0,1,0,0,0,0,0,0,0,0,0
712,3,0,1,0,0,0,0,0,0,0,0,0
713,3,0,1,0,0,0,0,0,0,0,0,0
714,3,0,1,0,0,0,0,0,0,0,0,0
715,3,0,1,0,0,0,0,0,0,0,0,0
716,3,0,1,0,0,0,0,0,0,0,0,0
717,3,1,0,0,0,0,0,0,0,0,0,0
718,2,1,1,0,0,0,0,0,0,0,0,0
719,3,0,1,0,0,0,0,0,0,0,0,0
720,3,0,1,0,0,0,0,0,0,0,0,0
721,2,1,1,0,0,0,0,0,0,0,0,0
722,3,0,1,0,0,0,0,0,0,0,0,0
723,3,0,1,0,0,0,0,0,0,0,0,0
724,3,0,1,0,0,0,0,0,0,0,0,0
725,3,1,0,0,0,0,0,0,0,0,0,0
726,3,0,1,0,0,0,0,0,0,0,0,0
727,3,0,1,0,0,0,0,0,0,0,0,0
728,3,0,1,0,0,0,0,0,0,0,0,0
729,3,1,0,0,0,0,0,0,0,0,0,0
730,3,0,1,0,0,0,0,0,0,0,0,0
731,3,0,1,0,0,0,0,0,0,0,0,0
732,3,0,1,0,0,0,0,0,0,0,0,0
733,3,0,1,0,0,0,0,0,0,0,0,0
734,3,1,0,0,0,0,0,0,0,0,0,0
735,3,1,0,0,0,0,0,0,0,0,0,0
736,3,0,1,0,0,0,0,0,0,0,0,0
737,3,0,1,0,0,0,0,0,0,0,0,0
738,3,1,0,0,0,0,0,0,0,0,0,0
739,3,1,0,0,0,0,0,0,0,0,0,0
740,3,1,0,0,0,0,0,0,0,0,0,0
741,2,1,1,0,0,0,0,0,0,0,0,0
742,3,1,0,0,0,0,0,0,0,0,0,0
743,3,1,0,0,0,0,0,0,0,0,0,0
744,3,1,0,0,0,0,0,0,0,0,0,0
745,3,1,0,0,0,0,0,0,0,0,0,0
746,3,0,1,0,0,0,0,0,0,0,0,0
747,3,1,0,0,0,0,0,0,0,0,0,0
748,3,1,0,0,0,0,0,0,0,0,0,0
749,3,1,0,0,0,0,0,0,0,0,0,0
750,3,1,0,0,0,0,0,0,0,0,0,0
751,3,1,0,0,0,0,0,0,0,0,0,0
752,3,1,0,0,0,0,0,0,0,0,0,0
753,3,1,0,0,0,0,0,0,0,0,0,0
754,3,1,0,0,0,0,0,0,0,0,0,0
755,3,1,0,0,0,0,0,0,0,0,0,0
756,3,1,0,0,0,0,0,0,0,0,0,0
757,3,1,0,0,0,0,0,0,0,0,0,0
758,3,1,0,0,0,0,0,0,0,0,0,0
759,3,1,0,0,0,0,0,0,0,0,0,0
760,3,1,0,0,0,0,0,0,0,0,0,0
761,3,1,0,0,0,0,0,0,0,0,0,0
762,3,1,0,0,0,0,0,0,0,0,0,0
763,3,1,0,0,0,0,0,0,0,0,0,0
764,3,1,0,0,0,0,0,0,0,0,0,0
765,3,1,0,0,0,0,0,0,0,0,0,0
766,3,1,0,0,0,0,0,0,0,0,0,0
767,3,1,0,0,0,0,0,0,0,0,0,0
768,3,1,0,0,0,0,0,0,0,0,0,0
769,3,1,0,0,0,0,0,0,0,0,0,0
770,3,0,1,0,0,0,0,0,0,0,0,0
771,3,1,0,0,0,0,0,0,0,0,0,0
772,3,1,0,0,0,0,0,0,0,0,0,0
773,3,1,0,0,0,0,0,0,0,0,0,0
774,3,1,0,0,0,0,0,0,0,0,0,0
775,3,1,0,0,0,0,0,0,0,0,0,0
776,3,1,0,0,0,0,0,0,0,0,0,0
777,3,1,0,0,0,0,0,0,0,0,0,0
778,3,1,0,0,0,0,0,0,0,0,0,0
779,3,1,0,0,0,0,0,0,0,0,0,0
780,3,1,0,0,0,0,0,0,0,0,0,0
781,3,1,0,0,0,0,0,0,0,0,0,0
782,3,1,0,0,0,0,0,0,0,0,0,0
783,3,1,0,0,0,0,0,0,0,0,0,0
784,3,1,0,0,0,0,0,0,0,0,0,0
785,3,1,0,0,0,0,0,0,0,0,0,0
786,3,1,0,0,0,0,0,0,0,0,0,0
787,3,1,0,0,0,0,0,0,0,0,0,0
788,3,1,0,0,0,0,0,0,0,0,0,0
789,3,1,0,0,0,0,0,0,0,0,0,0
790,3,1,0,0,0,0,0,0,0,0,0,0
791,4,0,0,0,0,0,0,0,0,0,0,0
792,3,1,0,0,0,0,0,0,0,0,0,0
793,3,1,0,0,0,0,0,0,0,0,0,0
794,3,0,1,0,0,0,0,0,0,0,0,0
795,3,1,0,0,0,0,0,0,0,0,0,0
796,3,1,0,0,0,0,0,0,0,0,0,0
797,3,1,0,0,0,0,0,0,0,0,0,0
798,4,0,0,0,0,0,0,0,0,0,0,0
799,3,1,0,0,0,0,0,0,0,0,0,0
800,4,0,0,0,0,0,0,0,0,0,0,0
801,3,1,0,0,0,0,0,0,0,0,0,0
802,3,1,0,0,0,0,0,0,0,0,0,0
803,3,1,0,0,0,0,0,0,0,0,0,0
804,3,1,0,0,0,0,0,0,0,0,0,0
805,3,1,0,0,0,0,0,0,0,0,0,0
806,3,1,0,0,0,0,0,0,0,0,0,0
807,3,1,0,0,0,0,0,0,0,0,0,0
808,3,1,0,0,0,0,0,0,0,0,0,0
809,3,1,0,0,0,0,0,0,0,0,0,0
810,3,1,0,0,0,0,0,0,0,0,0,0
811,3,1,0,0,0,0,0,0,0,0,0,0
812,3,1,0,0,0,0,0,0,0,0,0,0
813,3,1,0,0,0,0,0,0,0,0,0,0
814,3,1,0,0,0,0,0,0,0,0,0,0
815,3,1,0,0,0,0,0,0,0,0,0,0
816,3,1,0,0,0,0,0,0,0,0,0,0
817,3,1,0,0,0,0,0,0,0,0,0,0
818,3,1,0,0,0,0,0,0,0,0,0,0
819,3,1,0,0,0,0,0,0,0,0,0,0
820,3,1,0,0,0,0,0,0,0,0,0,0
821,3,1,0,0,0,0,0,0,0,0,0,0
822,3,1,0,0,0,0,0,0,0,0,0,0
823,3,1,0,0,0,0,0,0,0,0,0,0
824,3,1,0,0,0,0,0,0,0,0,0,0
825,3,1,0,0,0,0,0,0,0,0,0,0
826,3,1,0,0,0,0,0,0,0,0,0,0
827,3,1,0,0,0,0,0,0,0,0,0,0
828,3,1,0,0,0,0,0,0,0,0,0,0
829,3,1,0,0,0,0,0,0,0,0,0,0
830,3,1,0,0,0,0,0,0,0,0,0,0
831,3,1,0,0,0,0,0,0,0,0,0,0
832,3,1,0,0,0,0,0,0,0,0,0,0
833,3,1,0,0,0,0,0,0,0,0,0,0
834,3,1,0,0,0,0,0,0,0,0,0,0
835,3,1,0,0,0,0,0,0,0,0,0,0
836,3,1,0,0,0,0,0,0,0,0,0,0
837,3,1,0,0,0,0,0,0,0,0,0,0
838,3,1,0,0,0,0,0,0,0,0,0,0
839,3,1,0,0,0,0,0,0,0,0,0,0
840,3,1,0,0,0,0,0,0,0,0,0,0
841,3,1,0,0,0,0,0,0,0,0,0,0
842,3,1,0,0,0,0,0,0,0,0,0,0
843,3,1,0,0,0,0,0,0,0,0,0,0
844,3,1,0,0,0,0,0,0,0,0,0,0
845,3,1,0,0,0,0,0,0,0,0,0,0
846,3,1,0,0,0,0,0,0,0,0,0,0
847,3,1,0,0,0,0,0,0,0,0,0,0
848,3,0,1,0,0,0,0,0,0,0,0,0
849,3,1,0,0,0,0,0,0,0,0,0,0
850,3,1,0,0,0,0,0,0,0,0,0,0
851,3,1,0,0,0,0,0,0,0,0,0,0
852,3,1,0,0,0,0,0,0,0,0,0,0
853,3,1,0,0,0,0,0,0,0,0,0,0
854,3,1,0,0,0,0,0,0,0,0,0,0
855,3,1,0,0,0,0,0,0,0,0,0,0
856,3,1,0,0,0,0,0,0,0,0,0,0
857,3,1,0,0,0,0,0,0,0,0,0,0
858,3,1,0,0,0,0,0,0,0,0,0,0
859,3,1,0,0,0,0,0,0,0,0,0,0
860,3,1,0,0,0,0,0,0,0,0,0,0
861,3,1,0,0,0,0,0,0,0,0,0,0
862,3,1,0,0,0,0,0,0,0,0,0,0
863,3,1,0,0,0,0,0,0,0,0,0,0
864,3,1,0,0,0,0,0,0,0,0,0,0
865,3,1,0,0,0,0,0,0,0,0,0,0
866,3,1,0,0,0,0,0,0,0,0,0,0
867,2,1,1,0,0,0,0,0,0,0,0,0
868,3,1,0,0,0,0,0,0,0,0,0,0
869,3,1,0,0,0,0,0,0,0,0,0,0
870,3,1,0,0,0,0,0,0,0,0,0,0
871,3,1,0,0,0,0,0,0,0,0,0,0
872,3,1,0,0,0,0,0,0,0,0,0,0
873,3,1,0,0,0,0,0,0,0,0,0,0
874,3,1,0,0,0,0,0,0,0,0,0,0
875,3,0,1,0,0,0,0,0,0,0,0,0
876,2,1,1,0,0,0,0,0,0,0,0,0
877,3,0,1,0,0,0,0,0,0,0,0,0
878,3,1,0,0,0,0,0,0,0,0,0,0
879,3,1,0,0,0,0,0,0,0,0,0,0
880,3,1,0,0,0,0,0,0,0,0,0,0
881,3,1,0,0,0,0,0,0,0,0,0,0
882,3,1,0,0,0,0,0,0,0,0,0,0
883,3,0,1,0,0,0,0,0,0,0,0,0
884,3,1,0,0,0,0,0,0,0,0,0,0
885,3,1,0,0,0,0,0,0,0,0,0,0
886,3,1,0,0,0,0,0,0,0,0,0,0
887,3,1,0,0,0,0,0,0,0,0,0,0
888,3,1,0,0,0,0,0,0,0,0,0,0
889,3,0,1,0,0,0,0,0,0,0,0,0
890,3,1,0,0,0,0,0,0,0,0,0,0
891,3,1,0,0,0,0,0,0,0,0,0,0
892,3,1,0,0,0,0,0,0,0,0,0,0
893,3,1,0,0,0,0,0,0,0,0,0,0
894,3,1,0,0,0,0,0,0,0,0,0,0
895,3,1,0,0,0,0,0,0,0,0,0,0
896,3,1,0,0,0,0,0,0,0,0,0,0
897,3,1,0,0,0,0,0,0,0,0,0,0
898,3,1,0,0,0,0,0,0,0,0,0,0
899,3,1,0,0,0,0,0,0,0,0,0,0
900,3,1,0,0,0,0,0,0,0,0,0,0
901,3,1,0,0,0,0,0,0,0,0,0,0
902,3,1,0,0,0,0,0,0,0,0,0,0
903,3,1,0,0,0,0,0,0,0,0,0,0
904,3,1,0,0,0,0,0,0,0,0,0,0
905,3,1,0,0,0,0,0,0,0,0,0,0
906,3,1,0,0,0,0,0,0,0,0,0,0
907,3,1,0,0,0,0,0,0,0,0,0,0
908,3,1,0,0,0,0,0,0,0,0,0,0
909,3,1,0,0,0,0,0,0,0,0,0,0
910,3,0,1,0,0,0,0,0,0,0,0,0
911,3,1,0,0,0,0,0,0,0,0,0,0
912,3,1,0,0,0,0,0,0,0,0,0,0
913,3,1,0,0,0,0,0,0,0,0,0,0
914,3,1,0,0,0,0,0,0,0,0,0,0
915,3,1,0,0,0,0,0,0,0,0,0,0
916,3,1,0,0,0,0,0,0,0,0,0,0
917,3,1,0,0,0,0,0,0,0,0,0,0
918,3,1,0,0,0,0,0,0,0,0,0,0
919,3,1,0,0,0,0,0,0,0,0,0,0
920,3,1,0,0,0,0,0,0,0,0,0,0
921,3,1,0,0,0,0,0,0,0,0,0,0
922,3,1,0,0,0,0,0,0,0,0,0,0
923,3,1,0,0,0,0,0,0,0,0,0,0
924,3,1,0,0,0,0,0,0,0,0,0,0
925,3,1,0,0,0,0,0,0,0,0,0,0
926,3,1,0,0,0,0,0,0,0,0,0,0
927,3,1,0,0,0,0,0,0,0,0,0,0
928,3,1,0,0,0,0,0,0,0,0,0,0
929,3,0,1,0,0,0,0,0,0,0,0,0
930,3,1,0,0,0,0,0,0,0,0,0,0
931,3,1,0,0,0,0,0,0,0,0,0,0
932,3,1,0,0,0,0,0,0,0,0,0,0
933,3,1,0,0,0,0,0,0,0,0,0,0
934,2,1,1,0,0,0,0,0,0,0,0,0
935,2,1,1,0,0,0,0,0,0,0,0,0
936,2,1,1,0,0,0,0,0,0,0,0,0
937,2,1,1,0,0,0,0,0,0,0,0,0
938,2,1,1,0,0,0,0,0,0,0,0,0
939,2,1,1,0,0,0,0,0,0,0,0,0
940,2,1,1,0,0,0,0,0,0,0,0,0
941,2,1,1,0,0,0,0,0,0,0,0,0
942,2,1,1,0,0,0,0,0,0,0,0,0
943,2,1,1,0,0,0,0,0,0,0,0,0
944,2,1,1,0,0,0,0,0,0,0,0,0
945,2,1,1,0,0,0,0,0,0,0,0,0
946,2,1,1,0,0,0,0,0,0,0,0,0
947,2,1,1,0,0,0,0,0,0,0,0,0
948,2,1,1,0,0,0,0,0,0,0,0,0
949,2,1,1,0,0,0,0,0,0,0,0,0
950,2,1,1,0,0,0,0,0,0,0,0,0
951,2,1,1,0,0,0,0,0,0,0,0,0
952,2,1,1,0,0,0,0,0,0,0,0,0
953,2,1,1,0,0,0,0,0,0,0,0,0
954,3,0,1,0,0,0,0,0,0,0,0,0
955,3,1,0,0,0,0,0,0,0,0,0,0
956,3,1,0,0,0,0,0,0,0,0,0,0
957,3,0,1,0,0,0,0,0,0,0,0,0
958,3,1,0,0,0,0,0,0,0,0,0,0
959,3,1,0,0,0,0,0,0,0,0,0,0
960,3,1,0,0,0,0,0,0,0,0,0,0
961,3,1,0,0,0,0,0,0,0,0,0,0
962,3,1,0,0,0,0,0,0,0,0,0,0
963,3,1,0,0,0,0,0,0,0,0,0,0
964,3,0,1,0,0,0,0,0,0,0,0,0
965,3,1,0,0,0,0,0,0,0,0,0,0
966,3,1,0,0,0,0,0,0,0,0,0,0
967,3,1,0,0,0,0,0,0,0,0,0,0
968,3,1,0,0,0,0,0,0,0,0,0,0
969,3,1,0,0,0,0,0,0,0,0,0,0
970,3,1,0,0,0,0,0,0,0,0,0,0
971,3,0,1,0,0,0,0,0,0,0,0,0
972,3,1,0,0,0,0,0,0,0,0,0,0
973,3,1,0,0,0,0,0,0,0,0,0,0
974,3,1,0,0,0,0,0,0,0,0,0,0
975,3,1,0,0,0,0,0,0,0,0,0,0
976,3,1,0,0,0,0,0,0,0,0,0,0
977,3,1,0,0,0,0,0,0,0,0,0,0
978,3,1,0,0,0,0,0,0,0,0,0,0
979,3,0,1,0,0,0,0,0,0,0,0,0
980,3,1,0,0,0,0,0,0,0,0,0,0
981,3,1,0,0,0,0,0,0,0,0,0,0
982,3,1,0,0,0,0,0,0,0,0,0,0
983,3,1,0,0,0,0,0,0,0,0,0,0
984,3,1,0,0,0,0,0,0,0,0,0,0
985,3,1,0,0,0,0,0,0,0,0,0,0
986,3,1,0,0,0,0,0,0,0,0,0,0
987,3,1,0,0,0,0,0,0,0,0,0,0
988,3,1,0,0,0,0,0,0,0,0,0,0
989,3,1,0,0,0,0,0,0,0,0,0,0
990,3,0,1,0,0,0,0,0,0,0,0,0
991,3,1,0,0,0,0,0,0,0,0,0,0
992,3,1,0,0,0,0,0,0,0,0,0,0
993,3,1,0,0,0,0,0,0,0,0,0,0
994,2,1,1,0,0,0,0,0,0,0,0,0
995,3,0,1,0,0,0,0,0,0,0,0,0
996,3,0,1,0,0,0,0,0,0,0,0,0
997,3,0,1,0,0,0,0,0,0,0,0,0
998,3,0,1,0,0,0,0,0,0,0,0,0
999,3,0,1,0,0,0,0,0,0,0,0,0
1000,2,1,1,0,0,0,0,0,0,0,0,0
1001,3,0,1,0,0,0,0,0,0,0,0,0
1002,3,0,1,0,0,0,0,0,0,0,0,0
1003,3,0,1,0,0,0,0,0,0,0,0,0
1004,3,0,1,0,0,0,0,0,0,0,0,0
1005,2,1,1,0,0,0,0,0,0,0,0,0
1006,3,0,1,0,0,0,0,0,0,0,0,0
1007,3,0,1,0,0,0,0,0,0,0,0,0
1008,3,0,1,0,0,0,0,0,0,0,0,0
1009,3,0,1,0,0,0,0,0,0,0,0,0
1010,2,1,1,0,0,0,0,0,0,0,0,0
1011,3,0,1,0,0,0,0,0,0,0,0,0
1012,2,1,1,0,0,0,0,0,0,0,0,0
1013,2,1,1,0,0,0,0,0,0,0,0,0
1014,3,0,1,0,0,0,0,0,0,0,0,0
1015,3,0,1,0,0,0,0,0,0,0,0,0
1016,3,1,0,0,0,0,0,0,0,0,0,0
1017,3,1,0,0,0,0,0,0,0,0,0,0
1018,3,1,0,0,0,0,0,0,0,0,0,0
1019,3,0,1,0,0,0,0,0,0,0,0,0
1020,3,1,0,0,0,0,0,0,0,0,0,0
1021,3,1,0,0,0,0,0,0,0,0,0,0
1022,3,1,0,0,0,0,0,0,0,0,0,0
1023,3,1,0,0,0,0,0,0,0,0,0,0
1024,3,1,0,0,0,0,0,0,0,0,0,0
1025,3,1,0,0,0,0,0,0,0,0,0,0
1026,3,1,0,0,0,0,0,0,0,0,0,0
1027,3,1,0,0,0,0,0,0,0,0,0,0
1028,3,1,0,0,0,0,0,0,0,0,0,0
1029,3,1,0,0,0,0,0,0,0,0,0,0
1030,3,1,0,0,0,0,0,0,0,0,0,0
1031,3,1,0,0,0,0,0,0,0,0,0,0
1032,3,1,0,0,0,0,0,0,0,0,0,0
1033,3,1,0,0,0,0,0,0,0,0,0,0
1034,3,1,0,0,0,0,0,0,0,0,0,0
1035,3,1,0,0,0,0,0,0,0,0,0,0
1036,3,0,1,0,0,0,0,0,0,0,0,0
1037,3,1,0,0,0,0,0,0,0,0,0,0
1038,3,1,0,0,0,0,0,0,0,0,0,0
1039,3,0,1,0,0,0,0,0,0,0,0,0
1040,3,1,0,0,0,0,0,0,0,0,0,0
1041,3,1,0,0,0,0,0,0,0,0,0,0
1042,3,1,0,0,0,0,0,0,0,0,0,0
1043,3,1,0,0,0,0,0,0,0,0,0,0
1044,3,1,0,0,0,0,0,0,0,0,0,0
1045,3,1,0,0,0,0,0,0,0,0,0,0
1046,3,0,1,0,0,0,0,0,0,0,0,0
1047,3,1,0,0,0,0,0,0,0,0,0,0
1048,3,1,0,0,0,0,0,0,0,0,0,0
